Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC18,OUT013,2906.091796875
FDY28,OUT027,5461.12548828125
FDB45,OUT027,2731.1767578125
NCL30,OUT018,1814.994384765625
FDM10,OUT017,3732.740478515625
FDH22,OUT027,3430.89404296875
NCZ53,OUT017,3303.2529296875
NCI18,OUT013,3760.107421875
FDH14,OUT027,3531.3046875
FDR36,OUT027,1226.926513671875
FDW01,OUT045,2415.314697265625
FDK02,OUT027,3000.424072265625
FDJ02,OUT018,1998.6217041015625
FDU55,OUT013,4237.04931640625
NCV18,OUT027,2227.098876953125
FDH14,OUT018,1890.041748046875
FDZ37,OUT045,1435.30029296875
FDX49,OUT049,3680.134033203125
NCD43,OUT046,1638.7125244140625
FDZ07,OUT013,1031.1697998046875
FDK43,OUT035,2156.91015625
FDR32,OUT018,3092.081298828125
FDT39,OUT013,2316.388916015625
NCV54,OUT017,2102.477294921875
FDF38,OUT018,591.7598266601562
FDV60,OUT046,2973.451416015625
FDH44,OUT027,3858.970458984375
FDS21,OUT046,946.8972778320312
NCL41,OUT045,636.7936401367188
FDM46,OUT017,1573.1416015625
FDU27,OUT045,727.0010986328125
NCJ54,OUT017,4043.53564453125
DRG51,OUT018,2290.303955078125
NCA29,OUT019,607.6650390625
FDR47,OUT045,3070.65478515625
NCL19,OUT027,3519.262451171875
DRG01,OUT049,1303.5091552734375
FDG10,OUT046,951.6949462890625
NCV05,OUT049,2470.831787109375
NCH18,OUT019,936.37158203125
FDV14,OUT018,1117.759033203125
DRJ23,OUT035,3237.185302734375
DRJ11,OUT046,2982.35791015625
FDZ03,OUT017,3169.3369140625
FDI27,OUT010,-219.8946990966797
FDJ14,OUT018,1118.2593994140625
FDU32,OUT017,2102.477294921875
FDD47,OUT027,4419.82958984375
DRF36,OUT035,3285.8515625
FDM21,OUT046,3830.010986328125
FDV10,OUT018,611.0494384765625
FDH60,OUT018,2549.780029296875
FDX47,OUT010,637.9268188476562
FDT19,OUT019,442.458984375
FDO11,OUT045,4020.18310546875
FDH24,OUT027,3775.704833984375
FDL02,OUT018,1401.9556884765625
FDB02,OUT049,3041.377685546875
FDA43,OUT046,2982.35791015625
FDG52,OUT045,762.0175170898438
DRC12,OUT013,3046.455078125
FDY37,OUT018,1889.5826416015625
NCU18,OUT045,2095.671630859375
FDU09,OUT035,931.5908203125
DRJ25,OUT027,1574.5386962890625
DRE12,OUT018,1361.3155517578125
DRL47,OUT017,2093.57080078125
DRK01,OUT046,1546.822021484375
FDC22,OUT019,256.3656005859375
FDG44,OUT013,1000.4619750976562
FDW04,OUT035,2172.03125
FDK09,OUT049,3950.6220703125
NCN43,OUT035,2102.477294921875
FDG04,OUT049,3176.222412109375
FDH32,OUT010,230.69009399414062
DRI47,OUT017,2484.545166015625
DRE15,OUT013,1293.875244140625
FDY11,OUT035,1248.2890625
FDO60,OUT049,701.5110473632812
FDQ20,OUT018,587.7435302734375
FDO57,OUT027,3903.79296875
FDT14,OUT019,373.85009765625
FDA57,OUT049,701.5110473632812
DRN35,OUT017,660.1947021484375
FDJ03,OUT046,806.2454833984375
FDX28,OUT017,1712.79248046875
DRE25,OUT045,1416.926025390625
FDR09,OUT046,3721.684814453125
FDB23,OUT035,4137.884765625
FDO08,OUT045,2711.474609375
FDQ23,OUT049,1689.4248046875
FDW04,OUT013,2058.966796875
DRK13,OUT010,796.6915893554688
NCL17,OUT027,3519.262451171875
FDY21,OUT035,3264.901123046875
FDJ38,OUT027,5179.33251953125
FDA37,OUT019,704.024169921875
FDV43,OUT013,793.8912353515625
FDL36,OUT046,1454.299072265625
FDD53,OUT045,662.4802856445312
FDZ19,OUT010,568.9035034179688
FDV21,OUT045,2047.442626953125
NCL54,OUT018,2488.06103515625
DRI47,OUT027,3729.621337890625
DRG03,OUT049,2453.079345703125
FDG21,OUT013,2391.934814453125
FDW03,OUT018,1515.968505859375
NCI55,OUT046,1918.2049560546875
DRC36,OUT019,569.725341796875
FDH22,OUT017,2066.243896484375
FDV20,OUT045,2038.5360107421875
NCU41,OUT027,5355.11376953125
FDN46,OUT027,2668.057373046875
FDK50,OUT045,2738.572265625
NCA05,OUT027,3729.621337890625
DRH01,OUT018,2308.5927734375
FDT08,OUT018,2085.343994140625
FDM08,OUT018,3157.6123046875
FDZ07,OUT035,972.3231811523438
FDS22,OUT017,800.1124877929688
FDV35,OUT027,3841.9345703125
FDI28,OUT010,199.22506713867188
FDW58,OUT027,2601.82763671875
FDT52,OUT045,4061.268798828125
FDY34,OUT046,2574.06787109375
FDR10,OUT046,2443.3701171875
FDK57,OUT017,2078.093017578125
FDR02,OUT027,2575.351806640625
FDX49,OUT046,3375.993896484375
FDQ20,OUT046,718.5252685546875
DRK23,OUT045,4113.53857421875
NCW06,OUT046,2991.081298828125
FDR31,OUT017,2429.452880859375
NCE43,OUT013,2678.619873046875
DRO59,OUT027,2141.327392578125
FDN09,OUT049,4053.36865234375
FDR11,OUT046,2434.646728515625
FDO57,OUT013,2625.187744140625
NCX18,OUT017,3390.839599609375
FDB05,OUT018,3190.885009765625
FDQ08,OUT018,828.006591796875
NCG43,OUT035,1591.5426025390625
FDJ56,OUT013,1665.09765625
FDA13,OUT010,-237.7372589111328
FDO56,OUT017,1932.06982421875
FDB37,OUT018,3415.293701171875
FDZ02,OUT018,1342.16015625
FDQ24,OUT046,3946.281005859375
FDM16,OUT013,1327.3551025390625
FDU35,OUT049,1590.5303955078125
FDT35,OUT035,2831.14794921875
NCX30,OUT049,4025.435546875
FDG04,OUT017,3303.2529296875
FDI12,OUT035,1404.9332275390625
FDE35,OUT035,971.8675537109375
NCP14,OUT027,2601.82763671875
NCY53,OUT045,1733.67626953125
FDP49,OUT017,924.5868530273438
FDQ04,OUT017,683.4226684570312
FDM39,OUT035,3101.15380859375
FDO58,OUT019,642.3900146484375
FDC56,OUT017,1978.402099609375
NCQ54,OUT046,2614.609619140625
FDV10,OUT027,1160.6966552734375
NCK17,OUT046,718.5252685546875
NCF55,OUT027,1107.4693603515625
FDV33,OUT013,4049.12646484375
NCH29,OUT019,333.7311096191406
FDA37,OUT027,3353.01611328125
FDH46,OUT018,1391.99853515625
FDS25,OUT035,1763.21875
FDH04,OUT027,2350.005859375
FDX52,OUT046,2982.35791015625
NCD42,OUT017,686.29833984375
FDW47,OUT017,2086.81640625
FDL25,OUT027,2416.235595703125
NCJ06,OUT010,537.8173217773438
FDY09,OUT013,2895.9716796875
FDS40,OUT046,738.0353393554688
FDH41,OUT017,3732.659423828125
FDG38,OUT035,1417.8638916015625
FDU03,OUT027,4586.89208984375
FDV20,OUT046,1937.8214111328125
DRB13,OUT045,3031.704345703125
NCQ30,OUT013,2000.7581787109375
NCH06,OUT013,3926.273681640625
FDU50,OUT018,1661.619384765625
NCO42,OUT019,523.3388671875
FDW09,OUT018,1130.89794921875
FDH04,OUT013,1516.55517578125
FDC21,OUT045,1681.3260498046875
FDL21,OUT049,719.1412353515625
FDM46,OUT010,81.7413101196289
FDT22,OUT019,-93.01994323730469
FDB28,OUT035,3330.324951171875
FDI12,OUT018,1176.5802001953125
FDA28,OUT045,2056.166015625
FDF59,OUT013,1978.674560546875
FDM45,OUT027,3340.973876953125
FDQ56,OUT017,1315.55224609375
FDR46,OUT049,2431.73876953125
FDT01,OUT013,3184.06591796875
FDD16,OUT027,1994.2755126953125
NCU30,OUT010,545.471923828125
FDM40,OUT010,532.645263671875
FDI56,OUT035,1535.6055908203125
NCS30,OUT013,1917.166748046875
FDU08,OUT017,1669.3109130859375
FDX51,OUT027,5355.11376953125
FDA43,OUT045,3079.291259765625
FDX59,OUT010,-258.5028381347656
FDC37,OUT018,1397.681396484375
FDP58,OUT013,3212.28125
NCY42,OUT035,2192.306396484375
FDF21,OUT018,2594.81201171875
FDU10,OUT027,1130.3515625
DRL47,OUT018,1744.5323486328125
FDA58,OUT018,3275.750244140625
FDJ22,OUT049,3167.31591796875
FDK50,OUT046,2460.85595703125
FDO38,OUT035,1388.595947265625
DRF60,OUT035,4376.35107421875
NCZ42,OUT019,976.320556640625
FDD35,OUT049,1944.9962158203125
FDL25,OUT045,1445.1656494140625
FDJ16,OUT013,1022.446533203125
DRK59,OUT049,4001.04248046875
FDI50,OUT046,4161.1181640625
NCB19,OUT045,1310.384033203125
DRI37,OUT035,940.8754272460938
FDA14,OUT027,3703.1455078125
FDC08,OUT018,3508.4599609375
FDS45,OUT046,1694.1512451171875
FDI21,OUT049,1083.6612548828125
DRJ47,OUT035,3090.055419921875
DRE37,OUT027,5129.8994140625
FDT55,OUT018,2312.00732421875
NCG42,OUT027,3442.76708984375
FDA31,OUT049,3007.10791015625
NCW42,OUT046,3715.123779296875
FDF50,OUT017,3210.999755859375
FDK56,OUT049,3176.222412109375
FDX10,OUT035,604.7844848632812
NCK07,OUT027,4027.02880859375
FDZ49,OUT017,3825.319580078125
FDR33,OUT013,1715.4039306640625
FDO44,OUT018,1459.822021484375
FDA20,OUT046,3064.482666015625
NCL30,OUT045,2005.7591552734375
FDI05,OUT019,23.831804275512695
FDQ12,OUT018,3233.816650390625
FDH47,OUT017,1709.437744140625
FDH34,OUT018,2619.1962890625
FDF29,OUT046,1994.9566650390625
FDG40,OUT018,590.8861694335938
NCE18,OUT017,4323.02880859375
FDP21,OUT010,967.1505737304688
FDY50,OUT013,1351.845947265625
FDB36,OUT049,2139.956787109375
NCZ29,OUT049,2112.827392578125
FDU20,OUT018,1565.1773681640625
FDO56,OUT013,1892.174072265625
FDW31,OUT049,3176.222412109375
DRH59,OUT013,1320.3511962890625
NCB30,OUT017,3390.839599609375
FDK43,OUT027,3364.664306640625
FDW43,OUT045,3934.578857421875
NCL19,OUT017,2205.138916015625
FDJ27,OUT046,1548.54150390625
FDC45,OUT046,2614.609619140625
FDY40,OUT035,793.0734252929688
NCM41,OUT035,1522.8062744140625
NCK18,OUT019,642.3900146484375
FDP37,OUT049,2146.671630859375
FDA27,OUT027,6137.25244140625
NCX30,OUT035,4189.94580078125
FDR09,OUT017,4290.638671875
FDG08,OUT027,4716.2412109375
NCU30,OUT013,2660.97607421875
FDB16,OUT017,1304.4591064453125
FDM16,OUT017,1314.327392578125
FDC48,OUT013,1404.353759765625
NCF18,OUT046,2940.674560546875
FDU46,OUT018,1168.88916015625
FDH41,OUT018,2846.4736328125
NCN42,OUT010,651.0046997070312
FDU49,OUT046,1378.011962890625
FDB20,OUT027,2270.676513671875
FDG50,OUT019,308.7100524902344
FDW20,OUT045,1792.2969970703125
NCO55,OUT049,1743.443115234375
FDX48,OUT046,2257.00341796875
FDU48,OUT046,1977.3265380859375
FDR48,OUT019,396.07244873046875
FDK27,OUT013,1993.7542724609375
FDT35,OUT013,2637.89501953125
FDN12,OUT049,1752.16650390625
NCE31,OUT019,-127.80624389648438
FDL21,OUT017,703.2615966796875
FDV56,OUT017,1776.9287109375
FDR16,OUT017,3787.90869140625
NCP41,OUT049,1752.16650390625
FDJ27,OUT013,1714.0784912109375
FDA07,OUT017,2154.132568359375
FDK55,OUT049,1423.1800537109375
FDM33,OUT049,3841.137939453125
FDY46,OUT046,2973.451416015625
FDD36,OUT046,1825.531494140625
FDB12,OUT027,2601.82763671875
FDF28,OUT019,691.9820556640625
NCE07,OUT019,631.21875
FDW50,OUT027,4091.679443359375
NCW18,OUT017,4181.640625
NCJ17,OUT019,130.9333038330078
DRZ24,OUT010,553.7280883789062
FDS07,OUT035,1984.203857421875
NCW05,OUT010,122.95775604248047
FDZ22,OUT018,1121.4061279296875
FDK02,OUT046,1872.4866943359375
FDZ45,OUT027,5440.9931640625
FDL25,OUT046,1432.5347900390625
FDS08,OUT045,2857.4287109375
NCZ42,OUT027,6177.16748046875
FDX57,OUT035,1653.650146484375
FDF21,OUT046,2982.35791015625
FDJ56,OUT018,1343.834716796875
FDX10,OUT013,746.2199096679688
DRG48,OUT035,2418.442138671875
DRN37,OUT046,2605.88623046875
NCY41,OUT018,539.1080322265625
FDN28,OUT045,1640.8709716796875
FDE34,OUT045,2932.161376953125
FDR10,OUT045,2720.197998046875
FDC32,OUT017,1498.03125
DRG13,OUT046,2582.791259765625
FDP59,OUT049,1520.710693359375
NCT53,OUT010,474.0563659667969
FDL57,OUT027,6223.32177734375
FDN32,OUT010,932.68115234375
FDK09,OUT018,3517.453125
FDA52,OUT010,497.9475402832031
FDC57,OUT049,3167.31591796875
FDI09,OUT035,3848.281494140625
NCB07,OUT046,2973.451416015625
FDP26,OUT035,1719.026123046875
FDP40,OUT027,2988.3818359375
FDL15,OUT013,2329.737060546875
FDV07,OUT046,1719.9061279296875
FDS03,OUT017,1132.3104248046875
FDE50,OUT049,3186.504150390625
FDQ15,OUT017,1183.3251953125
FDQ33,OUT010,659.9114990234375
FDT22,OUT013,1022.446533203125
DRO35,OUT035,1965.1773681640625
FDJ41,OUT049,4155.115234375
FDQ27,OUT035,1799.2598876953125
FDC26,OUT017,1939.677490234375
NCF43,OUT027,3547.012451171875
NCR50,OUT035,2454.86865234375
FDE39,OUT018,1631.1041259765625
FDN49,OUT027,1226.926513671875
DRG11,OUT035,1739.7119140625
NCA18,OUT049,1932.6192626953125
FDM36,OUT018,2385.698486328125
FDW32,OUT017,1363.2496337890625
NCQ18,OUT010,156.67581176757812
FDX14,OUT027,1967.799560546875
FDD46,OUT017,2412.46142578125
FDI34,OUT019,485.1883544921875
NCJ17,OUT035,1406.6141357421875
FDB52,OUT035,3933.016357421875
FDV55,OUT018,1970.22119140625
FDC57,OUT046,2973.451416015625
FDB29,OUT046,1834.2548828125
NCO43,OUT035,1637.0604248046875
FDG44,OUT045,869.051025390625
FDJ34,OUT045,2047.442626953125
FDH40,OUT049,1365.9307861328125
NCD07,OUT027,2988.3818359375
FDB41,OUT017,758.09814453125
FDH47,OUT018,1364.6798095703125
DRK37,OUT035,3605.565673828125
FDM25,OUT019,569.725341796875
NCX06,OUT045,3088.0146484375
NCS05,OUT017,2196.41552734375
FDS39,OUT045,2064.963623046875
FDC47,OUT027,5530.89599609375
FDG20,OUT013,2895.9716796875
DRL23,OUT017,1726.521728515625
FDY33,OUT013,2365.395263671875
NCH18,OUT045,3947.714111328125
FDX47,OUT035,2519.540771484375
NCB06,OUT045,2430.068359375
FDP36,OUT049,852.36376953125
FDW44,OUT018,2410.082763671875
NCU41,OUT018,2594.5419921875
NCS17,OUT046,1530.911376953125
FDD46,OUT035,2426.413330078125
FDE45,OUT017,3156.123046875
FDI09,OUT017,3744.670166015625
NCJ54,OUT010,831.5765380859375
NCA29,OUT018,2410.082763671875
NCN41,OUT027,3340.973876953125
FDY34,OUT035,2915.67626953125
NCG55,OUT035,1965.1773681640625
DRM49,OUT046,714.4161376953125
NCB42,OUT049,1932.6192626953125
FDE58,OUT045,1834.274658203125
DRJ25,OUT013,908.0872192382812
FDS47,OUT010,85.35498046875
FDY21,OUT049,3184.94580078125
NCI54,OUT013,1767.522216796875
FDO24,OUT017,2472.52587890625
FDY43,OUT035,2848.77783203125
FDF35,OUT018,1412.4263916015625
NCP29,OUT019,1.726632833480835
FDN28,OUT027,2601.82763671875
FDJ50,OUT018,721.8040161132812
FDQ14,OUT027,3703.1455078125
FDC37,OUT035,1776.9287109375
FDN08,OUT046,1877.186767578125
FDD04,OUT035,2206.4130859375
FDW34,OUT018,3209.627197265625
FDP04,OUT017,1158.4140625
NCG07,OUT017,3278.86865234375
NCN14,OUT018,2543.56103515625
FDJ16,OUT045,891.0357055664062
NCM42,OUT045,1664.79736328125
NCF19,OUT046,832.7212524414062
FDY21,OUT018,2659.184814453125
FDY19,OUT035,1923.1630859375
FDV09,OUT045,2366.354736328125
FDA28,OUT013,2049.84375
FDC38,OUT018,1916.7939453125
FDL28,OUT045,3971.903564453125
NCH43,OUT049,3665.953369140625
NCN53,OUT045,674.3568725585938
NCW05,OUT017,1743.7708740234375
NCO30,OUT018,2618.92626953125
FDT04,OUT019,-115.45950317382812
FDB27,OUT018,2731.078125
NCK07,OUT013,2646.801513671875
NCA53,OUT013,927.11376953125
FDB33,OUT018,2324.890380859375
FDU37,OUT017,1492.75244140625
FDR13,OUT035,1976.5477294921875
FDE45,OUT049,3029.092529296875
FDV37,OUT017,3287.606689453125
FDX44,OUT019,289.5047912597656
NCL06,OUT017,4302.224609375
FDJ28,OUT045,3079.291259765625
FDX55,OUT049,3716.441162109375
NCK17,OUT018,587.7435302734375
FDH52,OUT035,985.0345458984375
FDN13,OUT027,2668.057373046875
FDK44,OUT018,2329.39453125
FDU16,OUT046,1328.804443359375
FDZ07,OUT017,972.3231811523438
NCN06,OUT027,4150.88916015625
FDH02,OUT010,136.33966064453125
NCW18,OUT045,3972.332275390625
FDH57,OUT013,2000.14208984375
FDV35,OUT045,2384.754150390625
NCU29,OUT013,2345.37744140625
NCP02,OUT046,951.6949462890625
FDN44,OUT013,2507.38037109375
FDX03,OUT018,563.359375
FDR11,OUT010,415.53289794921875
FDA36,OUT046,3037.3369140625
FDP58,OUT027,5165.4248046875
FDH31,OUT045,1555.8541259765625
FDH34,OUT035,3303.2529296875
FDS13,OUT035,2865.1767578125
FDT01,OUT018,3063.30224609375
FDY09,OUT049,3037.81591796875
FDV33,OUT027,6215.0791015625
NCW29,OUT010,463.85906982421875
NCN17,OUT045,1682.4984130859375
FDX01,OUT046,1844.73681640625
FDL03,OUT049,3195.06591796875
DRL59,OUT049,956.4200439453125
DRM11,OUT027,5766.662109375
FDA43,OUT049,3176.222412109375
FDZ56,OUT010,663.1534423828125
FDI44,OUT018,1138.5889892578125
FDB50,OUT013,1416.39599609375
FDU15,OUT019,-125.65486145019531
NCJ19,OUT019,-24.998884201049805
FDD48,OUT013,1892.174072265625
NCW42,OUT035,4406.88916015625
FDL24,OUT017,3156.123046875
NCB30,OUT013,3063.81494140625
FDK25,OUT013,2678.619873046875
FDW28,OUT049,3134.5390625
FDD47,OUT017,3098.9296875
FDK16,OUT019,206.76722717285156
FDW37,OUT046,1455.6143798828125
FDA48,OUT035,3742.194580078125
FDA14,OUT017,2433.68505859375
FDV15,OUT013,1705.3551025390625
FDN22,OUT049,3948.605224609375
NCD55,OUT045,662.4802856445312
FDY43,OUT013,2687.34326171875
NCU05,OUT017,1366.94189453125
FDF10,OUT035,2454.837890625
FDR39,OUT018,2460.1494140625
FDG40,OUT013,768.20458984375
FDZ28,OUT019,644.9089965820312
FDE02,OUT045,1524.307373046875
FDU60,OUT049,2811.5576171875
FDM21,OUT013,3855.666748046875
FDV52,OUT019,400.32586669921875
NCW06,OUT013,3063.81494140625
FDX36,OUT035,3812.388916015625
FDT35,OUT027,4234.48681640625
NCL19,OUT010,587.3457641601562
NCD31,OUT046,2574.06787109375
FDE53,OUT019,381.47760009765625
FDW58,OUT019,381.47760009765625
DRF48,OUT046,3065.0869140625
FDW57,OUT035,3043.35986328125
DRH13,OUT017,1742.08056640625
FDT33,OUT013,2721.812744140625
DRK47,OUT027,5615.3662109375
FDY22,OUT010,541.36865234375
FDC35,OUT019,567.6376342773438
FDO03,OUT013,3948.2099609375
FDF24,OUT045,1303.100830078125
FDF56,OUT018,2329.39453125
FDD28,OUT013,1022.446533203125
FDG53,OUT027,3519.262451171875
FDO27,OUT019,250.99356079101562
NCF54,OUT018,2385.698486328125
FDC20,OUT027,1884.3028564453125
FDU10,OUT046,708.164794921875
DRA24,OUT018,2290.385009765625
FDA02,OUT010,642.1591186523438
FDG10,OUT017,926.986328125
FDW39,OUT010,596.6534423828125
FDP04,OUT019,41.99768829345703
NCM55,OUT013,3063.81494140625
FDG47,OUT045,4577.3232421875
NCU41,OUT017,3666.365478515625
NCK31,OUT017,877.7650146484375
FDZ46,OUT045,1693.7860107421875
FDU13,OUT027,3767.6357421875
NCF19,OUT045,767.952880859375
NCJ43,OUT013,2865.263671875
NCJ05,OUT045,2384.754150390625
FDS04,OUT027,3585.4921875
FDX28,OUT010,271.7086486816406
FDB41,OUT027,1373.8095703125
FDG53,OUT046,1986.2332763671875
FDL15,OUT010,651.2748413085938
FDQ08,OUT049,956.4200439453125
DRN36,OUT013,1615.18408203125
FDI46,OUT013,4010.291259765625
FDG16,OUT027,5546.4208984375
FDV32,OUT013,1168.8480224609375
FDF44,OUT010,528.8877563476562
FDK04,OUT018,818.564208984375
NCA41,OUT013,3063.81494140625
FDD51,OUT017,638.3553466796875
NCZ53,OUT045,3079.291259765625
FDP01,OUT027,3729.621337890625
FDY25,OUT049,3069.127685546875
FDB17,OUT018,2410.082763671875
NCV54,OUT018,1565.4473876953125
FDJ32,OUT017,1125.3065185546875
FDA37,OUT049,2090.76806640625
FDG35,OUT035,3081.412353515625
NCM05,OUT018,2427.875
FDG45,OUT046,3515.276611328125
FDH28,OUT013,783.53076171875
NCE18,OUT049,4186.26953125
FDH38,OUT045,1874.0672607421875
FDR56,OUT013,3063.81494140625
FDH17,OUT027,2523.520751953125
FDD39,OUT049,3689.96533203125
FDB41,OUT049,815.70703125
NCR53,OUT046,3300.130615234375
FDX46,OUT017,924.5868530273438
FDV28,OUT049,729.9279174804688
FDA08,OUT018,2292.3955078125
FDH45,OUT017,673.5545043945312
NCS38,OUT010,411.8118591308594
FDD40,OUT010,888.5751953125
DRM59,OUT035,2460.270263671875
NCJ43,OUT018,2481.159912109375
NCN29,OUT013,935.837158203125
NCC19,OUT045,3031.704345703125
FDR56,OUT035,3283.3994140625
FDZ43,OUT049,4044.645263671875
FDJ32,OUT010,3.7912538051605225
DRH03,OUT017,1496.330322265625
NCZ54,OUT035,2816.95947265625
FDE26,OUT017,2464.3681640625
FDS03,OUT045,1059.7459716796875
DRZ24,OUT019,649.765380859375
FDO48,OUT027,5714.81787109375
FDW39,OUT049,2981.505615234375
NCK05,OUT049,1082.720458984375
NCK30,OUT017,4315.61083984375
FDT27,OUT018,3173.3876953125
FDS08,OUT019,569.725341796875
NCJ19,OUT049,938.7898559570312
FDC58,OUT045,681.5068359375
DRE37,OUT013,3055.091552734375
FDW02,OUT035,2212.6904296875
FDJ02,OUT010,640.4955444335938
FDX09,OUT045,2932.161376953125
FDT31,OUT010,915.0509643554688
FDI24,OUT049,3029.092529296875
FDY09,OUT045,2968.634765625
FDV28,OUT045,645.5170288085938
DRM47,OUT049,3176.222412109375
FDT52,OUT019,784.2346801757812
FDI48,OUT018,764.6094970703125
FDY55,OUT017,4439.70556640625
FDU48,OUT013,2050.06005859375
FDN25,OUT045,898.0396728515625
FDP20,OUT049,2095.197509765625
FDJ15,OUT013,3028.61572265625
FDD04,OUT018,1898.7877197265625
FDY58,OUT045,3971.903564453125
FDR37,OUT018,2974.5927734375
FDF44,OUT013,1978.1573486328125
FDD32,OUT045,1317.9931640625
FDR57,OUT017,2403.156005859375
DRG39,OUT027,1728.478271484375
FDX15,OUT017,2521.5068359375
DRN37,OUT045,2711.474609375
FDW40,OUT027,3547.012451171875
FDB32,OUT049,1421.7890625
FDM40,OUT018,1998.0283203125
FDE39,OUT027,3314.498046875
DRH49,OUT017,1371.1868896484375
FDT46,OUT049,824.6138305664062
NCF06,OUT035,4398.3671875
FDP07,OUT017,3232.99267578125
FDC04,OUT013,3813.7421875
FDZ32,OUT017,1819.860595703125
FDD50,OUT045,2754.22021484375
FDU56,OUT017,3287.592041015625
FDV34,OUT017,1252.3983154296875
NCY41,OUT013,776.927978515625
NCK18,OUT046,2574.06787109375
DRH25,OUT049,938.7898559570312
FDT57,OUT046,3820.405029296875
FDV56,OUT018,1397.681396484375
FDV12,OUT045,1564.5775146484375
FDN52,OUT017,1399.6102294921875
FDX38,OUT035,757.874267578125
FDE47,OUT018,1757.1793212890625
NCO07,OUT013,3697.848876953125
FDV09,OUT027,3729.621337890625
FDZ23,OUT019,383.6318054199219
DRH51,OUT018,1150.104248046875
NCY54,OUT045,2911.663818359375
DRG49,OUT013,3998.2255859375
NCC19,OUT049,3128.635498046875
NCV53,OUT045,3987.6630859375
FDZ47,OUT019,409.2276306152344
NCO26,OUT018,1532.37060546875
NCP02,OUT045,869.051025390625
NCW30,OUT018,3140.867919921875
NCN55,OUT046,3820.405029296875
FDB20,OUT010,158.15431213378906
DRL11,OUT013,2356.671875
DRD60,OUT045,3088.0146484375
FDW14,OUT010,160.6433563232422
FDL27,OUT010,-18.193477630615234
FDU09,OUT018,812.299560546875
DRH36,OUT027,1994.2755126953125
FDP34,OUT027,3795.85107421875
FDE04,OUT017,3147.216552734375
FDZ57,OUT027,3442.76708984375
FDF02,OUT010,299.20220947265625
FDG28,OUT045,4061.268798828125
NCI31,OUT046,720.4051513671875
FDT43,OUT013,908.0872192382812
FDU20,OUT046,1918.2049560546875
FDD53,OUT013,821.6411743164062
FDW15,OUT045,2375.078125
NCT53,OUT045,2662.34423828125
NCG55,OUT027,2988.3818359375
FDD48,OUT035,1956.4539794921875
FDG47,OUT049,3084.650146484375
FDI21,OUT017,1099.564697265625
FDT27,OUT017,4043.53564453125
DRO35,OUT013,1900.8974609375
FDD33,OUT017,4095.669921875
FDC04,OUT035,4114.09912109375
FDY34,OUT013,2646.801513671875
DRJ49,OUT049,2082.119384765625
FDE05,OUT049,2423.015380859375
FDU31,OUT017,3871.84716796875
NCN19,OUT027,5074.248046875
FDK56,OUT027,5259.24853515625
FDK58,OUT017,1743.8211669921875
NCJ42,OUT035,1759.298583984375
FDZ34,OUT027,5367.49072265625
FDA52,OUT018,2488.06103515625
NCR29,OUT013,1029.4503173828125
FDT48,OUT035,4329.32568359375
DRJ51,OUT019,624.1377563476562
NCS54,OUT046,2814.5146484375
FDV01,OUT035,2485.7470703125
DRG51,OUT027,4000.552978515625
NCG42,OUT013,2050.06005859375
FDA51,OUT049,1913.147216796875
FDV19,OUT010,540.0211181640625
NCT18,OUT045,3088.0146484375
NCS41,OUT045,3079.291259765625
FDO03,OUT046,3847.726318359375
FDL12,OUT010,-122.50292205810547
FDY37,OUT010,680.677001953125
FDI58,OUT049,1480.7991943359375
FDT28,OUT018,2085.343994140625
NCC42,OUT010,559.5958251953125
FDO01,OUT017,2000.055908203125
FDJ02,OUT013,2366.30224609375
FDQ04,OUT018,616.1979370117188
DRL47,OUT013,1984.8475341796875
FDZ32,OUT035,1819.860595703125
FDC35,OUT035,3851.090576171875
FDX14,OUT045,1128.9737548828125
FDZ35,OUT013,1705.3551025390625
FDL14,OUT013,2364.582763671875
FDO04,OUT049,956.4200439453125
DRK11,OUT017,2429.129638671875
FDB44,OUT018,3199.839599609375
FDZ50,OUT049,3149.74658203125
FDI12,OUT027,2227.098876953125
FDU43,OUT017,4164.01025390625
FDD58,OUT010,237.69400024414062
FDB27,OUT017,3361.273681640625
FDB04,OUT018,1118.029052734375
NCO17,OUT013,1919.9239501953125
FDL12,OUT017,927.9873046875
DRJ13,OUT049,2649.224609375
FDD57,OUT045,1514.1705322265625
FDW19,OUT035,1823.0787353515625
DRD27,OUT018,1323.1888427734375
FDH27,OUT027,3703.1455078125
NCW30,OUT027,6215.0791015625
FDR40,OUT018,1130.89794921875
FDG05,OUT013,2356.671875
NCY41,OUT019,-125.65486145019531
FDI38,OUT018,3062.2314453125
FDR20,OUT046,709.6184692382812
FDE09,OUT017,1782.384765625
FDN50,OUT019,345.7733154296875
DRF27,OUT045,2367.184814453125
DRF51,OUT013,725.6249389648438
NCO02,OUT019,144.7056121826172
FDB51,OUT027,1728.478271484375
FDJ50,OUT013,1041.6519775390625
FDN52,OUT013,1427.4527587890625
FDX14,OUT013,1377.8778076171875
FDT27,OUT019,614.56884765625
FDV10,OUT013,792.1718139648438
FDU33,OUT046,725.5292358398438
FDU58,OUT046,3064.482666015625
NCP42,OUT027,5355.11376953125
FDL51,OUT027,5464.29443359375
DRH15,OUT027,1347.3336181640625
FDU16,OUT017,1396.0264892578125
FDW15,OUT017,2460.160888671875
FDQ44,OUT045,1771.273681640625
NCI06,OUT027,4586.89208984375
